word_count,grapheme_count,codepoint_count,src,single_line_width_px,wrapped_line_count,estimated_image_height_px,fits_single_line,pixels_per_grapheme
8,34,45,CulturaX,883.9375,1,91,True,25.998161764705884
15,58,80,CulturaX,1539.65625,2,134,False,26.545797413793103
16,68,98,CulturaX,1900.84375,2,134,False,27.95358455882353
26,104,143,CulturaX,2861.15625,4,220,False,27.51111778846154
7,27,38,CulturaX,762.046875,1,91,True,28.223958333333332
21,96,129,CulturaX,2638.8125,3,177,False,27.487630208333332
25,113,162,CulturaX,3116.84375,4,220,False,27.582688053097346
16,83,124,CulturaX,2245.375,3,177,False,27.052710843373493
16,68,97,CulturaX,1775.15625,2,134,False,26.105238970588236
15,64,94,CulturaX,1788.109375,2,134,False,27.939208984375
11,59,88,CulturaX,1690.203125,2,134,False,28.64751059322034
20,102,148,CulturaX,2864.8125,4,220,False,28.08639705882353
29,140,200,CulturaX,3794.859375,5,263,False,27.106138392857144
25,111,146,CulturaX,2799.046875,3,177,False,25.216638513513512
7,28,41,CulturaX,816.9375,1,91,True,29.176339285714285
47,218,314,CulturaX,5961.03125,7,349,False,27.34418004587156
29,146,218,CulturaX,4007.21875,5,263,False,27.44670376712329
8,42,57,CulturaX,1075.0625,2,134,False,25.59672619047619
7,30,45,CulturaX,797.96875,1,91,True,26.598958333333332
41,195,279,CulturaX,5135.21875,6,306,False,26.33445512820513
12,55,80,CulturaX,1510.375,2,134,False,27.461363636363636
42,194,267,CulturaX,5125.203125,6,306,False,26.418572809278352
34,149,214,CulturaX,4101.734375,5,263,False,27.528418624161073
12,61,83,CulturaX,1591.75,2,134,False,26.09426229508197
56,277,383,CulturaX,7473.21875,9,435,False,26.97912906137184
23,89,125,CulturaX,2244.53125,3,177,False,25.21945224719101
9,33,45,CulturaX,845.578125,1,91,True,25.623579545454547
26,102,149,CulturaX,2706.46875,3,177,False,26.534007352941178
10,36,53,CulturaX,1015.953125,2,134,False,28.22092013888889
9,38,53,CulturaX,1079.046875,2,134,False,28.395970394736842
22,103,147,CulturaX,2757.234375,4,220,False,26.76926577669903
20,86,119,CulturaX,2248.203125,3,177,False,26.141896802325583
32,142,204,CulturaX,3803.515625,5,263,False,26.7853213028169
11,50,76,CulturaX,1276.21875,2,134,False,25.524375
21,89,126,CulturaX,2393.65625,3,177,False,26.89501404494382
25,113,150,CulturaX,2971.46875,4,220,False,26.296183628318584
8,35,47,CulturaX,937.765625,1,91,True,26.79330357142857
24,116,157,CulturaX,2815.421875,4,220,False,24.27087823275862
16,59,77,CulturaX,1580.484375,2,134,False,26.787870762711865
13,56,76,CulturaX,1412.359375,2,134,False,25.220703125
24,106,149,CulturaX,2858.046875,4,220,False,26.96270636792453
14,63,90,CulturaX,1769.484375,2,134,False,28.087053571428573
15,72,105,CulturaX,1919.171875,3,177,False,26.655164930555557
7,34,49,CulturaX,918.625,1,91,True,27.018382352941178
11,48,67,CulturaX,1296.65625,2,134,False,27.013671875
19,88,137,CulturaX,2403.734375,3,177,False,27.315163352272727
12,52,78,CulturaX,1417.65625,2,134,False,27.262620192307693
8,39,50,CulturaX,1037.84375,2,134,False,26.611378205128204
16,74,103,CulturaX,1954.40625,3,177,False,26.41089527027027
30,129,180,CulturaX,3327.921875,4,220,False,25.797843992248062
11,50,73,CulturaX,1285.0625,2,134,False,25.70125
11,44,64,CulturaX,1186.84375,2,134,False,26.97372159090909
13,60,81,CulturaX,1644.078125,2,134,False,27.401302083333334
28,144,211,CulturaX,3839.21875,5,263,False,26.661241319444443
11,49,66,CulturaX,1304.328125,2,134,False,26.618941326530614
8,30,43,CulturaX,836.046875,1,91,True,27.868229166666666
15,67,98,CulturaX,1853.546875,2,134,False,27.664878731343283
11,44,65,CulturaX,1262.890625,2,134,False,28.70205965909091
11,51,73,CulturaX,1297.359375,2,134,False,25.438419117647058
18,94,124,CulturaX,2369.953125,3,177,False,25.21226728723404
10,37,49,CulturaX,980.6875,2,134,False,26.50506756756757
12,52,76,CulturaX,1329.296875,2,134,False,25.563401442307693
9,41,58,CulturaX,1059.453125,2,134,False,25.84032012195122
35,162,226,CulturaX,4254.640625,5,263,False,26.263213734567902
9,59,77,CulturaX,1382.109375,2,134,False,23.425582627118644
8,30,40,CulturaX,837.453125,1,91,True,27.915104166666666
19,84,123,CulturaX,2191.609375,3,177,False,26.090587797619047
16,66,92,CulturaX,1861.234375,3,177,False,28.200520833333332
40,190,263,CulturaX,4959.09375,6,306,False,26.100493421052633
10,40,64,CulturaX,1074.765625,2,134,False,26.869140625
8,33,44,CulturaX,897.4375,1,91,True,27.195075757575758
7,28,34,CulturaX,614.578125,1,91,True,21.94921875
32,147,207,CulturaX,3945.1875,5,263,False,26.838010204081634
8,36,49,CulturaX,1020.15625,2,134,False,28.33767361111111
7,31,43,CulturaX,795.546875,1,91,True,25.66280241935484
60,306,440,CulturaX,8098.75,9,435,False,26.466503267973856
8,30,41,CulturaX,777.65625,1,91,True,25.921875
13,51,68,CulturaX,1256.6875,2,134,False,24.64093137254902
7,41,53,CulturaX,1039.234375,2,134,False,25.34717987804878
12,52,73,CulturaX,1500.40625,2,134,False,28.853966346153847
12,48,67,CulturaX,1250.453125,2,134,False,26.051106770833332
19,83,123,CulturaX,2398.8125,3,177,False,28.90135542168675
15,69,97,CulturaX,1754.859375,2,134,False,25.43274456521739
15,61,85,CulturaX,1606.15625,2,134,False,26.330430327868854
24,114,163,CulturaX,3108.140625,4,220,False,27.26439144736842
18,78,106,CulturaX,1904.84375,2,134,False,24.42107371794872
16,76,98,CulturaX,1802.671875,2,134,False,23.71936677631579
17,81,128,CulturaX,2208.6875,3,177,False,27.267746913580247
11,44,65,CulturaX,1185.078125,2,134,False,26.93359375
7,28,37,CulturaX,749.03125,1,91,True,26.751116071428573
13,58,79,CulturaX,1475.5,2,134,False,25.439655172413794
27,105,156,CulturaX,2824.984375,3,177,False,26.904613095238094
8,30,48,CulturaX,858.578125,1,91,True,28.619270833333335
8,37,53,CulturaX,880.359375,1,91,True,23.79349662162162
22,91,129,CulturaX,2370.359375,3,177,False,26.04790521978022
29,141,191,CulturaX,3717.125,4,220,False,26.36258865248227
27,111,150,CulturaX,3001.515625,4,220,False,27.040681306306308
11,45,59,CulturaX,1144.84375,2,134,False,25.44097222222222
18,77,117,CulturaX,2189.09375,3,177,False,28.429788961038962
18,114,169,CulturaX,2935.109375,4,220,False,25.74657346491228
26,115,168,CulturaX,2998.078125,4,220,False,26.07024456521739
17,74,106,CulturaX,1903.453125,3,177,False,25.722339527027028
16,76,106,CulturaX,2043.234375,3,177,False,26.88466282894737
47,227,327,CulturaX,6106.25,7,349,False,26.89977973568282
22,95,131,CulturaX,2551.5625,3,177,False,26.85855263157895
10,39,53,CulturaX,1019.375,2,134,False,26.137820512820515
10,45,67,CulturaX,1231.671875,2,134,False,27.370486111111113
8,36,47,CulturaX,1013.15625,2,134,False,28.143229166666668
14,58,86,CulturaX,1506.984375,2,134,False,25.982489224137932
20,99,139,CulturaX,2707.125,3,177,False,27.34469696969697
9,36,46,CulturaX,895.65625,1,91,True,24.87934027777778
11,46,64,CulturaX,1290.375,2,134,False,28.05163043478261
9,33,48,CulturaX,1032.25,2,134,False,31.28030303030303
10,35,57,CulturaX,974.203125,2,134,False,27.834375
20,97,138,CulturaX,2677.75,3,177,False,27.605670103092784
14,58,78,CulturaX,1549.96875,2,134,False,26.723599137931036
23,101,139,CulturaX,2670.765625,3,177,False,26.44322400990099
7,30,43,CulturaX,791.46875,1,91,True,26.382291666666667
41,188,264,CulturaX,4945.203125,6,306,False,26.30427194148936
9,40,48,CulturaX,949.0625,1,91,True,23.7265625
10,45,57,CulturaX,1045.390625,2,134,False,23.23090277777778
26,105,137,CulturaX,2692.09375,3,177,False,25.638988095238094
10,48,69,CulturaX,1253.890625,2,134,False,26.122721354166668
11,50,71,CulturaX,1339.515625,2,134,False,26.7903125
16,66,99,CulturaX,1907.34375,3,177,False,28.899147727272727
10,52,87,CulturaX,1411.5,2,134,False,27.14423076923077
21,106,130,CulturaX,2577.84375,3,177,False,24.31928066037736
15,58,80,CulturaX,1618.78125,2,134,False,27.91002155172414
92,418,581,CulturaX,11537.96875,13,607,False,27.60279605263158
13,46,66,CulturaX,1263.328125,2,134,False,27.463654891304348
12,47,64,CulturaX,1179.515625,2,134,False,25.096077127659573
25,110,163,CulturaX,3156.484375,4,220,False,28.6953125
44,185,254,CulturaX,4892.015625,6,306,False,26.443327702702703
14,59,86,CulturaX,1614.671875,2,134,False,27.36731991525424
12,49,67,CulturaX,1346.640625,2,134,False,27.482461734693878
17,76,110,CulturaX,2112.859375,3,177,False,27.80078125
15,66,89,CulturaX,1795.171875,2,134,False,27.199573863636363
12,57,82,CulturaX,1491.609375,2,134,False,26.16858552631579
9,38,51,CulturaX,1019.53125,2,134,False,26.829769736842106
18,86,106,CulturaX,2110.390625,3,177,False,24.539425872093023
23,105,150,CulturaX,2852.8125,4,220,False,27.169642857142858
10,44,71,CulturaX,1155.875,2,134,False,26.269886363636363
17,72,99,CulturaX,1994.90625,3,177,False,27.70703125
13,54,75,CulturaX,1439.703125,2,134,False,26.66116898148148
23,104,140,CulturaX,2681.953125,3,177,False,25.788010817307693
28,124,162,CulturaX,3190.703125,4,220,False,25.731476814516128
18,86,123,CulturaX,2346.015625,3,177,False,27.27925145348837
10,42,58,CulturaX,1181.578125,2,134,False,28.1328125
21,85,119,CulturaX,2242.328125,3,177,False,26.38033088235294
13,52,73,CulturaX,1386.375,2,134,False,26.661057692307693
24,103,142,CulturaX,2765.15625,3,177,False,26.84617718446602
13,58,75,CulturaX,1470.265625,2,134,False,25.349407327586206
17,82,122,CulturaX,2213.734375,3,177,False,26.996760670731707
20,94,129,CulturaX,2358.421875,3,177,False,25.089594414893618
24,123,142,CulturaX,2841.34375,4,220,False,23.10035569105691
8,34,49,CulturaX,893.796875,1,91,True,26.288143382352942
15,70,106,CulturaX,2008.25,3,177,False,28.689285714285713
10,47,65,CulturaX,1300.984375,2,134,False,27.680518617021278
23,97,143,CulturaX,2617.578125,3,177,False,26.98534149484536
14,61,77,CulturaX,1576.609375,2,134,False,25.846055327868854
17,82,118,CulturaX,2154.34375,3,177,False,26.272484756097562
13,61,83,CulturaX,1611.59375,2,134,False,26.419569672131146
15,75,106,CulturaX,1851.625,3,177,False,24.688333333333333
28,105,146,CulturaX,2809.171875,4,220,False,26.754017857142856
43,187,261,CulturaX,4952.125,6,306,False,26.481951871657753
15,63,86,CulturaX,1698.546875,2,134,False,26.96106150793651
19,75,109,CulturaX,1968.640625,3,177,False,26.248541666666668
8,28,38,CulturaX,758.515625,1,91,True,27.08984375
13,62,91,CulturaX,1622.078125,2,134,False,26.162550403225808
7,30,42,CulturaX,705.890625,1,91,True,23.5296875
8,33,48,CulturaX,886.9375,1,91,True,26.876893939393938
49,248,361,CulturaX,7000.640625,8,392,False,28.228389616935484
19,94,141,CulturaX,2560.5625,3,177,False,27.24002659574468
75,337,473,CulturaX,9044.546875,11,521,False,26.838418026706233
11,50,70,CulturaX,1334.6875,2,134,False,26.69375
8,33,47,CulturaX,906.8125,1,91,True,27.479166666666668
20,85,123,CulturaX,2236.34375,3,177,False,26.309926470588234
12,46,66,CulturaX,1205.0,2,134,False,26.195652173913043
21,87,116,CulturaX,2105.640625,3,177,False,24.2027658045977
8,38,57,CulturaX,1057.421875,2,134,False,27.82689144736842
12,44,61,CulturaX,1195.578125,2,134,False,27.172230113636363
12,55,82,CulturaX,1435.640625,2,134,False,26.102556818181817
9,40,63,CulturaX,1106.671875,2,134,False,27.666796875
7,37,50,CulturaX,838.078125,1,91,True,22.650760135135137
26,127,184,CulturaX,3428.109375,4,220,False,26.99298720472441
7,29,46,CulturaX,771.296875,1,91,True,26.596443965517242
7,33,53,CulturaX,932.3125,1,91,True,28.251893939393938
19,96,120,CulturaX,2305.75,3,177,False,24.018229166666668
16,75,110,CulturaX,2137.875,3,177,False,28.505
13,62,90,CulturaX,1705.265625,2,134,False,27.504284274193548
15,70,97,CulturaX,1884.96875,3,177,False,26.928125
22,84,118,CulturaX,2322.953125,3,177,False,27.65420386904762
8,39,49,CulturaX,932.640625,1,91,True,23.91386217948718
28,137,196,CulturaX,3564.671875,4,220,False,26.019502737226276
23,94,132,CulturaX,2486.5625,3,177,False,26.45279255319149
8,32,47,CulturaX,870.625,1,91,True,27.20703125
9,43,65,CulturaX,1248.46875,2,134,False,29.034156976744185
17,93,132,CulturaX,2520.671875,3,177,False,27.10399865591398
29,155,232,CulturaX,4181.203125,5,263,False,26.975504032258065
20,88,130,CulturaX,2441.609375,3,177,False,27.745561079545453
7,28,34,CulturaX,706.40625,1,91,True,25.228794642857142
24,115,164,CulturaX,3080.828125,4,220,False,26.789809782608696
34,139,185,CulturaX,3389.75,4,220,False,24.386690647482013
24,98,133,CulturaX,2526.78125,3,177,False,25.783482142857142
10,53,82,CulturaX,1402.171875,2,134,False,26.456073113207548
28,124,175,CulturaX,3589.265625,5,263,False,28.945690524193548
65,324,474,CulturaX,8513.578125,10,478,False,26.276475694444443
20,87,130,CulturaX,2222.375,3,177,False,25.544540229885058
23,113,153,CulturaX,2835.71875,4,220,False,25.094856194690266
11,49,66,CulturaX,1351.75,2,134,False,27.586734693877553
12,54,75,CulturaX,1464.46875,2,134,False,27.119791666666668
17,84,116,CulturaX,2152.421875,3,177,False,25.62406994047619
12,45,59,CulturaX,1242.828125,2,134,False,27.618402777777778
10,40,57,CulturaX,1019.296875,2,134,False,25.482421875
12,51,58,CulturaX,1096.546875,2,134,False,21.500919117647058
23,102,139,CulturaX,2678.078125,3,177,False,26.25566789215686
16,64,95,CulturaX,1620.28125,2,134,False,25.31689453125
38,189,275,CulturaX,5076.078125,6,306,False,26.85755621693122
32,136,197,CulturaX,3784.640625,5,263,False,27.828239889705884
21,99,141,CulturaX,2651.109375,3,177,False,26.778882575757574
39,172,236,CulturaX,4501.390625,5,263,False,26.170875726744185
20,84,123,CulturaX,2374.5625,3,177,False,28.26860119047619
12,48,64,CulturaX,1215.71875,2,134,False,25.327473958333332
7,32,47,CulturaX,792.171875,1,91,True,24.75537109375
22,104,149,CulturaX,2856.421875,4,220,False,27.465594951923077
29,115,159,CulturaX,3116.3125,4,220,False,27.098369565217393
10,41,62,CulturaX,1050.25,2,134,False,25.615853658536587
10,47,72,CulturaX,1334.4375,2,134,False,28.392287234042552
10,37,47,CulturaX,1050.046875,2,134,False,28.37964527027027
11,40,54,CulturaX,982.140625,2,134,False,24.553515625
15,65,89,CulturaX,1697.703125,2,134,False,26.118509615384614
38,170,248,CulturaX,4439.0,5,263,False,26.111764705882354
10,43,63,CulturaX,1191.28125,2,134,False,27.70421511627907
12,52,76,CulturaX,1430.6875,2,134,False,27.513221153846153
31,139,206,CulturaX,3859.84375,5,263,False,27.768660071942445
26,122,177,CulturaX,3264.875,4,220,False,26.76127049180328
21,91,131,CulturaX,2469.59375,3,177,False,27.138392857142858
18,69,97,CulturaX,1945.046875,3,177,False,28.189085144927535
19,82,117,CulturaX,2222.0625,3,177,False,27.098323170731707
9,35,49,CulturaX,900.328125,1,91,True,25.723660714285714
11,70,94,CulturaX,1587.046875,2,134,False,22.672098214285715
53,245,346,CulturaX,6886.671875,8,392,False,28.108864795918368
26,124,159,CulturaX,3058.1875,4,220,False,24.66280241935484
16,67,92,CulturaX,1769.3125,2,134,False,26.407649253731343
18,79,111,CulturaX,2209.0,3,177,False,27.962025316455698
26,110,138,CulturaX,2793.109375,4,220,False,25.391903409090908
13,59,86,CulturaX,1609.796875,2,134,False,27.28469279661017
17,69,95,CulturaX,1876.5,2,134,False,27.195652173913043
7,30,47,CulturaX,861.34375,1,91,True,28.711458333333333
19,101,120,CulturaX,2222.640625,3,177,False,22.006342821782177
11,55,75,CulturaX,1386.25,2,134,False,25.204545454545453
18,91,143,CulturaX,2590.78125,3,177,False,28.470123626373628
8,32,44,CulturaX,871.5,1,91,True,27.234375
13,62,89,CulturaX,1661.8125,2,134,False,26.80342741935484
12,51,66,CulturaX,1373.234375,2,134,False,26.926164215686274
13,57,80,CulturaX,1534.09375,2,134,False,26.91392543859649
21,103,147,CulturaX,2655.0625,3,177,False,25.777305825242717
8,27,43,CulturaX,732.125,1,91,True,27.11574074074074
24,116,174,CulturaX,3100.71875,4,220,False,26.73033405172414
10,52,71,CulturaX,1275.578125,2,134,False,24.530348557692307
26,106,153,CulturaX,2759.0625,4,220,False,26.02889150943396
12,66,92,CulturaX,1582.953125,2,134,False,23.984138257575758
150,669,939,CulturaX,17874.671875,20,908,False,26.71849308669656
17,64,88,CulturaX,1754.28125,2,134,False,27.41064453125
18,82,113,CulturaX,2105.296875,3,177,False,25.674352134146343
14,67,89,CulturaX,1673.03125,2,134,False,24.97061567164179
17,76,108,CulturaX,1995.359375,3,177,False,26.25472861842105
24,121,179,CulturaX,3296.421875,4,220,False,27.243155991735538
8,32,44,CulturaX,880.96875,1,91,True,27.5302734375
19,81,114,CulturaX,2281.34375,3,177,False,28.164737654320987
9,41,59,CulturaX,1163.0,2,134,False,28.365853658536587
13,55,76,CulturaX,1472.265625,2,134,False,26.76846590909091
16,65,90,CulturaX,1792.578125,2,134,False,27.578125
39,169,232,CulturaX,4440.109375,5,263,False,26.27283653846154
7,33,47,CulturaX,933.859375,1,91,True,28.298768939393938
18,71,100,CulturaX,1954.484375,3,177,False,27.527948943661972
15,65,82,CulturaX,1443.5,2,134,False,22.20769230769231
34,136,187,CulturaX,3553.140625,4,220,False,26.126034007352942
9,41,56,CulturaX,1082.640625,2,134,False,26.405868902439025
24,103,151,CulturaX,2667.3125,3,177,False,25.89623786407767
15,72,110,CulturaX,1844.53125,3,177,False,25.618489583333332
18,82,123,CulturaX,2259.34375,3,177,False,27.55297256097561
21,93,130,CulturaX,2554.453125,3,177,False,27.467237903225808
10,55,76,CulturaX,1492.953125,2,134,False,27.144602272727273
29,136,191,CulturaX,3613.765625,5,263,False,26.57180606617647
14,51,65,CulturaX,1216.359375,2,134,False,23.850183823529413
12,52,74,CulturaX,1454.96875,2,134,False,27.98016826923077
7,30,45,CulturaX,841.828125,1,91,True,28.0609375
12,51,69,CulturaX,1379.109375,2,134,False,27.04136029411765
36,140,194,CulturaX,3719.34375,5,263,False,26.56674107142857
16,69,104,CulturaX,1902.40625,2,134,False,27.57110507246377
7,23,36,CulturaX,641.359375,1,91,True,27.885190217391305
12,51,73,CulturaX,1329.46875,2,134,False,26.06801470588235
29,121,166,CulturaX,3175.890625,4,220,False,26.247029958677686
25,109,155,CulturaX,2918.359375,4,220,False,26.773939220183486
32,149,219,CulturaX,4167.0,5,263,False,27.966442953020135
12,52,80,CulturaX,1362.25,2,134,False,26.197115384615383
15,74,106,CulturaX,1978.640625,3,177,False,26.738386824324323
22,112,165,CulturaX,2913.375,4,220,False,26.012276785714285
13,52,78,CulturaX,1485.03125,2,134,False,28.55829326923077
23,104,142,CulturaX,2684.28125,3,177,False,25.810396634615383
13,67,88,CulturaX,1682.703125,2,134,False,25.114972014925375
23,101,138,CulturaX,2684.78125,3,177,False,26.581992574257427
7,33,48,CulturaX,940.25,1,91,True,28.492424242424242
8,38,60,CulturaX,1113.09375,2,134,False,29.291940789473685
10,41,52,CulturaX,1048.796875,2,134,False,25.580411585365855
9,38,56,CulturaX,966.546875,2,134,False,25.43544407894737
34,143,202,CulturaX,3833.203125,5,263,False,26.80561625874126
15,58,83,CulturaX,1633.53125,2,134,False,28.164331896551722
17,76,109,CulturaX,1993.28125,3,177,False,26.22738486842105
23,114,155,CulturaX,2875.53125,4,220,False,25.223958333333332
11,49,75,CulturaX,1411.1875,2,134,False,28.799744897959183
12,53,72,CulturaX,1443.09375,2,134,False,27.22818396226415
23,109,151,CulturaX,2906.59375,4,220,False,26.66599770642202
10,53,75,CulturaX,1272.828125,2,134,False,24.015625
31,134,186,CulturaX,3670.03125,4,220,False,27.38829291044776
14,68,97,CulturaX,1642.890625,2,134,False,24.16015625
13,61,93,CulturaX,1652.875,2,134,False,27.096311475409838
15,71,108,CulturaX,2014.671875,3,177,False,28.375660211267604
12,54,73,CulturaX,1483.65625,2,134,False,27.47511574074074
10,58,83,CulturaX,1496.03125,2,134,False,25.79364224137931
20,100,147,CulturaX,2827.5625,4,220,False,28.275625
18,76,111,CulturaX,2139.375,3,177,False,28.14967105263158
17,70,96,CulturaX,1892.234375,3,177,False,27.031919642857144
12,55,80,CulturaX,1543.09375,2,134,False,28.05625
13,57,77,CulturaX,1549.34375,2,134,False,27.181469298245613
8,38,52,CulturaX,1041.953125,2,134,False,27.41981907894737
12,63,91,CulturaX,1698.46875,2,134,False,26.959821428571427
8,38,55,CulturaX,1008.890625,2,134,False,26.549753289473685
8,38,51,CulturaX,969.875,2,134,False,25.523026315789473
9,35,50,CulturaX,960.484375,2,134,False,27.442410714285714
10,38,54,CulturaX,1016.546875,2,134,False,26.75123355263158
12,56,76,CulturaX,1450.953125,2,134,False,25.909877232142858
30,144,210,CulturaX,4137.0625,5,263,False,28.729600694444443
16,76,109,CulturaX,2048.515625,3,177,False,26.954152960526315
7,28,34,CulturaX,622.96875,1,91,True,22.248883928571427
34,155,224,CulturaX,4089.9375,5,263,False,26.386693548387097
9,37,56,CulturaX,969.671875,2,134,False,26.207347972972972
13,68,93,CulturaX,1906.015625,3,177,False,28.02964154411765
7,33,55,CulturaX,895.40625,1,91,True,27.133522727272727
22,95,133,CulturaX,2394.875,3,177,False,25.20921052631579
20,100,143,CulturaX,2581.015625,3,177,False,25.81015625
31,142,201,CulturaX,3751.59375,5,263,False,26.419674295774648
20,111,137,CulturaX,2501.96875,3,177,False,22.54025900900901
7,33,41,CulturaX,798.015625,1,91,True,24.182291666666668
17,77,108,CulturaX,1940.796875,3,177,False,25.20515422077922
36,185,256,CulturaX,4892.515625,6,306,False,26.446030405405406
29,134,195,CulturaX,3439.953125,4,220,False,25.67129197761194
8,32,49,CulturaX,841.859375,1,91,True,26.30810546875
10,44,62,CulturaX,1217.5,2,134,False,27.670454545454547
7,29,41,CulturaX,819.015625,1,91,True,28.241918103448278
40,184,250,CulturaX,4924.71875,6,306,False,26.76477581521739
26,119,169,CulturaX,3221.5625,4,220,False,27.071953781512605
19,75,101,CulturaX,2012.625,3,177,False,26.835
10,47,67,CulturaX,1280.890625,2,134,False,27.252992021276597
9,44,63,CulturaX,1162.90625,2,134,False,26.4296875
16,61,84,CulturaX,1654.328125,2,134,False,27.120133196721312
12,49,71,CulturaX,1308.40625,2,134,False,26.70216836734694
25,110,156,CulturaX,2916.265625,4,220,False,26.511505681818182
10,39,54,CulturaX,1060.796875,2,134,False,27.199919871794872
22,104,142,CulturaX,2810.96875,3,177,False,27.028545673076923
17,63,83,CulturaX,1505.640625,2,134,False,23.89905753968254
21,76,108,CulturaX,1968.265625,3,177,False,25.898231907894736
28,124,171,CulturaX,3337.359375,4,220,False,26.914188508064516
21,77,107,CulturaX,2134.0,3,177,False,27.714285714285715
11,49,71,CulturaX,1304.28125,2,134,False,26.617984693877553
11,42,60,CulturaX,1123.75,2,134,False,26.75595238095238
14,58,82,CulturaX,1577.796875,2,134,False,27.203394396551722
21,81,111,CulturaX,2165.65625,3,177,False,26.736496913580247
63,280,367,CulturaX,7173.296875,8,392,False,25.618917410714285
13,60,82,CulturaX,1515.1875,2,134,False,25.253125
30,136,187,CulturaX,3659.90625,4,220,False,26.911075367647058
14,72,102,CulturaX,1965.953125,3,177,False,27.30490451388889
12,53,77,CulturaX,1531.78125,2,134,False,28.901533018867923
14,62,82,CulturaX,1590.28125,2,134,False,25.64969758064516
15,61,79,CulturaX,1665.453125,2,134,False,27.30251024590164
10,41,58,CulturaX,1043.75,2,134,False,25.45731707317073
13,54,73,CulturaX,1485.875,2,134,False,27.516203703703702
15,52,78,CulturaX,1465.421875,2,134,False,28.181189903846153
20,89,133,CulturaX,2473.8125,3,177,False,27.79564606741573
13,55,82,CulturaX,1496.875,2,134,False,27.21590909090909
12,43,60,CulturaX,1125.359375,2,134,False,26.171148255813954
12,54,72,CulturaX,1268.9375,2,134,False,23.49884259259259
18,74,97,CulturaX,2007.9375,3,177,False,27.13429054054054
12,57,83,CulturaX,1533.234375,2,134,False,26.898848684210527
38,182,257,CulturaX,4924.484375,6,306,False,27.057606456043956
31,157,209,CulturaX,3861.859375,5,263,False,24.59783041401274
7,25,35,CulturaX,694.8125,1,91,True,27.7925
19,73,98,CulturaX,1883.046875,2,134,False,25.795162671232877
27,136,195,CulturaX,3560.46875,5,263,False,26.179917279411764
11,43,64,CulturaX,1242.546875,2,134,False,28.89643895348837
14,63,85,CulturaX,1696.953125,2,134,False,26.93576388888889
36,164,233,CulturaX,4369.765625,5,263,False,26.644912347560975
7,24,35,CulturaX,721.109375,1,91,True,30.046223958333332
7,23,28,CulturaX,571.328125,1,91,True,24.840353260869566
15,64,86,CulturaX,1773.625,2,134,False,27.712890625
11,42,55,CulturaX,1046.65625,2,134,False,24.920386904761905
25,128,186,CulturaX,3365.734375,4,220,False,26.2947998046875
11,58,80,CulturaX,1585.171875,2,134,False,27.330549568965516
19,89,125,CulturaX,2407.546875,3,177,False,27.051088483146067
23,133,195,CulturaX,3548.34375,4,220,False,26.679276315789473
34,176,260,CulturaX,4558.4375,6,306,False,25.900213068181817
11,54,72,CulturaX,1482.3125,2,134,False,27.45023148148148
15,59,85,CulturaX,1646.453125,2,134,False,27.905985169491526
13,62,91,CulturaX,1648.71875,2,134,False,26.592237903225808
10,45,65,CulturaX,1013.25,2,134,False,22.516666666666666
14,62,89,CulturaX,1649.125,2,134,False,26.598790322580644
60,267,366,CulturaX,6877.078125,8,392,False,25.75684691011236
46,212,319,CulturaX,5822.65625,7,349,False,27.46535966981132
16,68,99,CulturaX,1843.015625,2,134,False,27.10317095588235
17,77,97,CulturaX,1952.71875,3,177,False,25.359983766233768
28,128,177,CulturaX,3354.15625,4,220,False,26.204345703125
9,36,53,CulturaX,1082.78125,2,134,False,30.077256944444443
15,64,91,CulturaX,1681.6875,2,134,False,26.2763671875
20,77,111,CulturaX,1943.265625,3,177,False,25.23721590909091
10,43,57,CulturaX,1120.46875,2,134,False,26.057412790697676
13,59,86,CulturaX,1507.609375,2,134,False,25.55270127118644
14,56,78,CulturaX,1492.546875,2,134,False,26.652622767857142
14,64,90,CulturaX,1684.453125,2,134,False,26.319580078125
32,142,206,CulturaX,3850.796875,5,263,False,27.118287852112676
10,45,61,CulturaX,1131.9375,2,134,False,25.154166666666665
8,28,36,CulturaX,727.21875,1,91,True,25.972098214285715
17,70,104,CulturaX,1945.828125,3,177,False,27.797544642857144
33,143,202,CulturaX,3790.40625,5,263,False,26.506337412587413
25,137,179,CulturaX,3189.203125,4,220,False,23.2788549270073
8,35,51,CulturaX,935.046875,1,91,True,26.715625
7,27,36,CulturaX,685.9375,1,91,True,25.40509259259259
12,43,58,CulturaX,1147.546875,2,134,False,26.687136627906977
8,26,34,CulturaX,644.203125,1,91,True,24.77704326923077
29,132,183,CulturaX,3628.328125,4,220,False,27.48733428030303
24,107,155,CulturaX,2818.421875,4,220,False,26.340391355140188
8,32,43,CulturaX,911.1875,1,91,True,28.474609375
22,102,143,CulturaX,2768.78125,4,220,False,27.144914215686274
8,40,55,CulturaX,1093.796875,2,134,False,27.344921875
8,35,50,CulturaX,1009.171875,2,134,False,28.833482142857143
16,83,118,CulturaX,2214.8125,3,177,False,26.684487951807228
17,65,94,CulturaX,1738.421875,2,134,False,26.744951923076922
42,191,256,CulturaX,4991.234375,6,306,False,26.13211714659686
16,69,95,CulturaX,1629.578125,2,134,False,23.61707427536232
7,29,40,CulturaX,736.46875,1,91,True,25.395474137931036
24,94,123,CulturaX,2285.21875,3,177,False,24.310837765957448
7,36,53,CulturaX,981.328125,2,134,False,27.259114583333332
